"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
80,"""terrifying""","false","""neutral""","""Does Julie mean that her opponent was terrifying?""","""Mike: What was your last opponent in the ring like?""","""Does Julie kickbox?""","""Believe me,""","""know""","""intimidating""","""Julie and Mike are having breakfast at home. An amateur kickboxer, Julie tells Mike about her match last night.""",3465,0.64,7,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""beautiful""","false","""filler""","""Does Julie mean that his sister is attractive?""","""Stan: What does his sister look like?""","""Does Julie know exactly what Donna looks like?""","""I don&quotechart know for sure, but""","""ignorant""","""attractive""","""Julie is having a drink with Stan. She tells him that their friend Mike&quotechars sister Donna is in town to visit.""",3756,0.99,8,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""life-threatening""","false","""RFR""","""Does Julie mean that her illness was life-threatening?""","""Mike: What was the degree of your illness?""","""Did Julie recieve a diagnosis from the doctors?""","""Believe me,""","""know""","""serious""","""Julie is hanging out with Mike. It&quotechars the first time the two have seen each other since Julie went on vacation, during which time she fell ill and was admitted to the hospital.""",5769,0.67,9,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""hysterical""","false","""RFR""","""Does Julie mean that her patient was hysterical?""","""Mike: What did your patient feel like?""","""Does Julie know exactly what state the patient was in?""","""Believe me,""","""know""","""anxious""","""Julie is having lunch with Mike. She&quotechars a doctor and tells him about a difficult patient she had to calm down today.""",3525,0.52,10,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""filthy""","false","""neutral""","""Does Julie mean that her carpet was filthy?""","""Mike: What did your carpet look like?""","""Did Julie notice that her house was not clean?""","""Believe me,""","""know""","""dirty""","""Julie is having coffee with Mike. She tells him that her AirBnB guests had a huge party in her recently re-carpeted apartment.""",4367,0.97,11,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""disgusting""","false","""neutral""","""Does Julie mean that his AirBnB was disgusting?""","""Stan: What was his AirBnB like?""","""Did Julie have a mold problem in her old apartment?""","""I don&quotechart know for sure, but""","""ignorant""","""unpleasant""","""Stan and Julie are two friends at a party. They talk about Julie&quotechars friend Mike, who recently complained to Julie about an AirBnB he booked on his last vacation.""",6054,0.48,12,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""hot""","false","""filler""","""Does Julie mean that his date was good-looking?""","""Stan: What did his date look like?""","""Did Julie recently go on a date?""","""I don&quotechart know for sure, but""","""ignorant""","""good-looking""","""Stan and his friend Julie meet for lunch. Julie tells him about their mutual friend Mike, who just went on a date with someone Julie has never met.""",6481,0.99,13,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""starving""","false","""filler""","""Does Julie mean that her dog was hungry?""","""Mike: What did your dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""Believe me,""","""know""","""hungry""","""Julie and Mike are talking about her day at work over dinner. Julie tells Mike about having to rush home on her lunch break because she had forgotten to feed her dog.""",4720,0.97,14,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""exhausting""","false","""RFR""","""Does Julie mean that his hike was exhausting?""","""Stan: What was his hike like?""","""Did Julie go on a hike in the Alps?""","""I don&quotechart know for sure, but""","""ignorant""","""strenuous""","""Julie is having dinner with her roommate Stan. The two talk about Julie&quotechars friend Mike, who just finished a multi-day hike through the Swiss Alps.""",4673,0.97,15,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""famous""","false","""RFR""","""Does Julie mean that his boss is famous?""","""Stan: What&quotechars his new boss like?""","""Does Julie work at a law firm?""","""I don&quotechart know for sure, but""","""ignorant""","""prominent""","""Julie is hanging out with her boyfriend Stan. The two discuss their mutual friend Mike, who recently told Julie about his anxious first day of work at a prestigious law firm.""",4291,0.7,16,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""articulate""","false","""neutral""","""Does Julie mean that his presentation was articulate?""","""Stan: What was his presentation for your job interview like?""","""Did Julie give a speech about scientific findings?""","""I don&quotechart know for sure, but""","""ignorant""","""understandable""","""Julie is at home with her roommate Stan. They discuss their anxiety-prone mutual friend Mike, who recently told Julie about a high-stakes interview he had for a job in communications.""",7078,0.85,17,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""hideous""","false","""RFR""","""Does Julie mean that her bridesmaid dress was hideous?""","""Mike: What did your bridesmaid dress look like?""","""Did Julie choose her bridesmaid dress?""","""Believe me,""","""know""","""ugly""","""Julie is getting lunch with her boyfriend Mike. Julie returned this morning from a wedding, in which she was a bridesmaid for a friend with notoriously poor taste in dresses.""",3396,0.95,18,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
